country,year,gdp_pc_usd,manufacturing_pct_gdp,resource_rents_pct_gdp,tertiary_enrolment_pct,gii_score,population_density,age1564_pct
CAF,2020,2326720900.38047,17.7270265677463,462.879071294011,,,8.06868278275386,48.887967352272
ATG,2011,1281337037.03704,2.91131081249043,14841.9709613705,15.0042104721069,,196.209090909091,69.5043552796182
BHS,2019,13016200000,2.13042208939629,32979.5401279534,,,39.4280719280719,69.3259888845112
FSM,2013,317214400,0.363350465804831,2933.88333441237,,,154.458571428571,61.7001401214386
AND,2014,3271685596.66321,3.67687366253974,44369.659691379,13.7001399993896,,156.887234042553,71.665513921098
DJI,2016,2604955228.70117,2.83557314687334,2510.4300076241,,,44.7650129421915,62.3549009158167
SMR,2016,1468343139.74326,28.5925225928109,44359.4797662688,,,551.683333333333,66.5881182032405
NCL,2017,9174048681.98577,5.60354479440873,32354.7102832901,,,15.5112691466083,67.2546958870871
NRU,2021,175513984.500084,,14989.6647450751,,,585.45,59.5037793056326
BHS,2014,10974100000,2.68997002032057,28705.6170840548,,,38.1916083916084,68.3452437627192
AND,2019,3155149347.80639,3.67368951398301,41257.8045846483,15,,162.710638297872,72.4577794922424
AFG,2020,19955929052.1496,7.52811462924912,510.787063366811,10.8584403991699,,59.9006163469942,53.4051619316696
PYF,2017,5833352692.7995,4.76115515380683,20826.9312492172,,,80.6934600979545,68.874079971723
DMA,2019,611537037.037037,2.25358083759804,9009.09011545429,,,90.5066666666667,68.8415671658282
LBY,2017,67157452181.7738,2.80678251468398,9965.83236729757,,,3.8298475737977,64.8017638828572
GRL,2020,3082884653.2456,3.37651906171444,54693.0766804265,,,0.137329760019491,70.2823669968527
TCD,2017,10000394381.0177,2.92570955431278,640.117048532702,,,12.4068924714104,49.5536991897526
TCA,2018,1128749004.5304,,27160.1579568902,11.3645000457764,,43.7463157894737,73.2906625600058
SUR,2016,3317421648.09918,13.3991911723143,5644.2061057532,,,3.66186375836012,65.468722618361
MCO,2021,8623242743.29564,,223823.363960226,,,18487.0441458733,49.8961767072443
COM,2016,1012835493.19325,,1365.48403444497,,,398.571198280494,56.046719811902
FRO,2021,3664686796.62669,7.12100102863244,68736.505610554,,,38.9160583941606,61.5403377110694
IMN,2017,6979788333.50279,2.08077062437133,83481.3038489014,,,146.682456140351,63.1833893480367
BHS,2015,11671900000,2.51801334829805,30289.4022514831,,,38.4961038961039,68.5149599127019
TCA,2013,754238000,0.727091448587846,22412.2069354887,,,35.4242105263158,72.1956437761864
TLS,2020,2162619200,1.5272730400248,1630.86935439232,,,89.1763954270343,58.4586142263491
GNB,2017,1469978606.12143,8.13997490489753,783.123186602022,,,66.7522048364154,55.443705793839
TLS,2021,3624889700,0.752185645814271,2684.82704373402,,,90.7961667787492,59.0810127997979
CUW,2014,3059406983.24022,8.10526513919541,19623.029993395,23.6740646362305,,351.146396396396,67.5104679840269
VCT,2017,844040740.740741,4.95324519178028,7988.04445019298,26.0128421783447,,270.930769230769,66.9908104066703
SXM,2014,1361811508.37989,2.2684006260803,37134.912423099,,,1078.58823529412,72.8072208663403
PRI,2019,105126400000,47.6416960915622,32916.866800639,,,360.055693348365,64.2849756753896
MNP,2016,1230000000,,24225.474169342,,,110.376086956522,70.1544127784452
MHL,2019,232900000,4.92181193645341,5292.33985502306,41.4746513366699,,244.483333333333,61.3386658789042
KIR,2015,191559398.175292,4.55983213651231,1639.85274301496,,,144.216049382716,61.1492530924967
FRO,2020,3271813311.5831,6.8377505874878,62236.0866558197,,,38.4853587115666,61.563328991281
TON,2019,494197841.113077,5.36957522603747,4676.84790348236,,,146.7625,57.7725833849881
MCO,2020,6730736282.78961,,176891.886538492,,,18771.583621115,50.7404633316251
CHI,2015,10109968846.9524,,61852.0736534587,,,825.525252525253,67.2205414962574
PNG,2016,20758876952.6232,1.93140262947308,2316.39479758492,,,19.7891577971117,61.1980348632949
SLE,2012,5927684219.15278,1.29405900419243,904.840762004552,,,90.7603214186755,53.9481352692991
GRL,2021,3235809504.29871,2.90652234822232,57116.295770722,,,0.138026556218784,69.9713605096223
BMU,2011,6312691000,0.703756923948915,99049.0169927667,38.6973190307617,,1180.24074074074,69.4833875965951
CHI,2014,10528493035.477,,64700.7425701916,,,821.848484848485,67.4813260286432
AFG,2021,14259995441.0759,8.49315681616916,356.496214115892,,,61.3286907992579,53.7393252349501
GUM,2016,5901000000,,35930.6594898711,,,304.135185185185,65.1270903926422
CUW,2015,3058779217.87709,8.59755689142002,19361.8130008678,19.0026397705078,,355.810810810811,67.3171800350515
ATG,2017,1531151851.85185,2.9667812419118,16924.7894487758,,,205.609090909091,70.9963744086307
SXM,2015,1417888715.0838,2.28717983713924,37839.6283815163,4.19459009170532,,1102.08823529412,72.6805705669642
NRU,2020,124530027.301054,,10695.6993301601,,,582.15,59.8900626986172
KIR,2014,200287275.559653,5.1585620022298,1736.7053011433,,,142.377777777778,60.9300551044209
KIR,2018,233514703.710292,5.47197147845484,1912.73798131035,,,150.720987654321,61.093841510114
KNA,2021,858622222.222222,4.80011042669565,18361.1449697886,,,179.857692307692,71.3170669118748
WSM,2011,744097050.169115,7.57857171042962,3821.50678264479,,,68.8031802120141,56.6929275395069
GIB,2020,,,,,,3617.3,64.5163519752301
MAC,2021,30969334705.0515,0.827262973629228,45376.314586156,98.9696197509766,,20681.8181818182,73.557823854194
CHI,2018,10026153344.8196,0.796882229757576,60783.3533081111,,,833.075757575758,66.4673127229849
MDV,2019,5726094799.37709,2.13121457164251,11740.2724029785,51.3613624572754,,1625.77,74.4968025407448
SXM,2013,1022905027.93296,0.939377389404697,28529.7324687053,,,1054.52941176471,72.8440341384504
COG,2019,13976637779.9763,9.56929234054286,2488.42466724916,,,16.4470307467057,55.3301240719353
LBR,2019,3319596500,,658.164180770507,,,52.3642130398671,55.0727285542488
VGB,2021,,,,32.7071304321289,,252.06,74.9375157037253
VIR,2011,4223000000,,38997.1373164651,,,309.4,65.1097584696913
CUW,2013,3033568603.35196,8.07271907118183,19721.2921646576,23.0841999053955,,346.445945945946,67.6762165177887
KIR,2013,201730847.75865,5.01078268743398,1772.08706898092,,,140.540740740741,60.6490774210834
CYM,2017,5166281305.12522,0.849127890690393,80053.9444506891,33.5451774597168,,268.895833333333,76.1518853964097
TKM,2021,50007428571.4286,,7051.20211079213,16.4158401489258,,15.0917008916222,64.5856656124571
CUB,2021,,10.5350539664967,,51.0785484313965,,107.149980732177,68.4894721744236
SXM,2018,1259200446.92737,1.35758755844358,31708.3110124742,,,1168,71.807010475423
CHI,2013,9594160920.26187,,59304.8512474695,,,817.055555555556,67.7931109085009
CUW,2018,3046364804.46927,6.20085796939431,19119.1243941688,15.8748922348022,,358.864864864865,68.5651504679665
DJI,2012,1353632941.5207,,1400.19357858954,,,41.7060828300259,60.6448943493518
CUB,2020,107351800000,11.1969245042934,9605.26125067263,45.9299087524414,,107.672003853565,68.5249769289699
SMR,2012,1604701299.43546,,47945.8991734281,59.8489990234375,,557.816666666667,67.1492387910298
TKM,2020,45818000000,,6592.60146027748,14.3487100601196,,14.7892494626859,64.974966589505
SLB,2011,1063895360.69907,9.28839412017959,1924.05277323978,,,19.7550911039657,55.6995722901916
BHS,2013,10395800000,2.62509859751053,27432.9534269421,,,37.8574425574426,68.176396545218
TCA,2015,942070000,0.691456048913563,25736.101625461,12.516411781311,,38.5315789473684,72.9176342029777
PLW,2012,215762400,0.970002187591536,12145.3644807205,,,38.6195652173913,73.0685879935831
HTI,2011,13008746038.8867,14.654058030893,1312.03953552013,,,359.757039187228,60.2227898637642
ERI,2016,,,,3.00972008705139,,25.8074296058691,53.9574224453051
FSM,2019,394000000,0.488147208121827,3572.65918282222,,,157.545714285714,62.1592825665113
VUT,2017,880061833.690341,2.90339238478643,3159.92716050347,,,22.8471698113208,57.2890447995921
STP,2011,226455001.243083,,1219.80189089671,3.73972821235657,,193.384375,54.4006312971487
TCA,2014,841070000,0.741912088173398,23996.2910128388,13.5866985321045,,36.8947368421053,72.5977175463623
LIE,2019,6436467007.11932,38.8093302482647,166907.839305016,41.1658401489258,,241.01875,67.0720603537981
COD,2011,25839749199.3671,15.3588924969631,364.714191777632,7.69432020187378,,31.2517637458371,50.8868579478009
VGB,2020,,,,32.4414710998535,,247.566666666667,74.6785334392546
LCA,2012,1598207407.40741,2.93731866257566,9260.30006551714,10.2659502029419,,282.929508196721,69.6201614842412
MAC,2020,25343525935.8358,0.830736253586933,36976.2561071429,86.7956695556641,,20832.8267477204,74.3158243011478
GIB,2021,,,,,,3685.8,64.6038227274577
BHS,2018,12615800000,2.20834192044896,32124.4051059669,,,39.2324675324675,69.1191505344172
TUV,2016,41629064.2232388,,3808.69755015909,,,364.333333333333,62.8253808499931
SOM,2016,6613743089.99932,,460.928491979039,,,22.8723499218924,50.0290373928303
KNA,2020,883922222.222222,5.07837542267419,18859.0190361046,,,180.269230769231,71.4988265414977
DJI,2018,2913466732.12507,3.31583227150604,2718.0853229414,,,46.2416738567731,63.4764834188838
SMR,2018,1655353653.05934,32.1886512700805,47950.6880557136,45.4210205078125,,575.366666666667,66.6695628249127
TLS,2011,1042534600,0.910252762833963,939.045241112693,,,74.660860793544,54.0366553099308
TUV,2019,54123198.5662913,,5115.13075950206,,,352.7,62.7114639448067
SOM,2019,8655023960.002,,539.893931565468,,,25.5538798737527,50.344165054007
LIE,2016,6237302033.50132,36.8666818522014,165375.491396259,35.0226211547852,,235.725,68.289246311312
PLW,2018,288546281.25,1.01204158724439,16197.7254546986,,,38.7260869565217,71.6579191108367
LCA,2013,1660222222.22222,2.7180654084683,9576.23463377087,13.9913196563721,,284.211475409836,70.1543244591722
GRL,2011,2684461375.46585,5.30942749495216,47186.8759969388,,,0.138603971251066,70.8786036650274
BMU,2021,7286607000,0.347157463000269,112712.025120653,,,1197.18518518519,66.2224662789259
FSM,2016,325000000,0.557138461538461,2979.60119184048,,,155.821428571429,62.1639338250462
SMR,2013,1678741475.14095,,50807.8289138024,,,550.683333333333,66.9066032123736
ERI,2019,,,,,,26.7606490641362,54.941278207416
DJI,2013,2042817162.85639,1.95812434978751,2074.29668941495,,,42.4859361518551,60.9950808494305
PSE,2017,16128000000,11.655505952381,3620.36048715937,45.6631011962891,,740.000830564784,56.9185550343498
AFG,2011,17805098206.3141,13.7791892429929,606.694676337726,3.75560998916626,,44.9959492816951,49.6380620251503
LCA,2018,2060962962.96296,2.90946339359523,11642.7403185172,14.6977701187134,,290.191803278688,72.1803555590706
BHS,2012,10720400000,2.94578560501474,28552.0242683151,,,37.5093906093906,67.9851492597934
PLW,2013,225345718.75,1.02842883444671,12768.9097206482,67.2642211914062,,38.3652173913043,72.8581142339075
CAF,2017,2072349972.6818,18.4404200364989,432.324025684263,,,7.6944861793316,48.87737285649
NRU,2011,65444173.7762725,,6480.90451339597,,,504.9,61.6489230007428
KIR,2012,207001557.767135,5.28849285767921,1843.55346948038,,,138.622222222222,60.3429696127676
SLE,2014,7845456215.27807,0.979949235764885,1140.92742266148,,,95.2671792740371,54.6121617681383
SSD,2017,,,,,,16.234636747741,52.4297594338558
CHI,2012,9455340154.1218,,58813.9366544241,,,811.954545454545,68.1981743822601
GNQ,2017,12200913878.9827,25.7505953453878,7809.10465655488,,,55.7003921568627,58.3969295866507
BMU,2020,6887147000,0.33638021665575,106973.175732348,,,1192.25925925926,66.6886707464819
SLE,2015,6651626733.64854,1.10944734651124,945.148168480629,,,97.5014546965918,55.0124579849396
MCO,2011,6088689808.38347,,179363.984221513,,,16746.916625555,58.2919680075415
MDV,2016,4409942623.85538,2.07833683806784,9947.80744731739,,,1477.69333333333,73.2207629909679
LBR,2016,3398419600,,714.613063145659,,,49.3730066445183,54.550690469021
COG,2016,10931328150.8478,11.4670700612109,2093.10728558843,,,15.2929311859444,55.2790445101767
FRO,2011,2505740669.27039,5.26738325676821,51618.9907766392,,,34.7729226361032,63.2964075603955
CUW,2012,3012836256.98324,7.52814646424504,19809.8223198624,23.9158172607422,,342.540540540541,67.803157436758
ABW,2017,3092429050.27933,3.73375379915049,28440.051963759,,,604.083333333333,68.4348414128373
SXM,2012,985865921.787709,1.15600385334618,28149.0997855041,,,1030.08823529412,72.7832107930616
GUM,2019,6355000000,,39274.9431424899,,,299.644444444444,63.9050603184021
GRD,2017,1125685185.18519,3.08059288992712,9751.42661155932,95.3775787353516,,339.523529411765,67.839013149916
SLE,2013,7697098118.19922,1.04914886422095,1146.4163912665,,,93.0181629260183,54.2454656476793
HTI,2021,20877414952.6375,19.3650365527546,1835.44394078496,,,412.720827285922,63.242758901291
SLB,2021,1522794913.0914,9.67108814052763,1996.86976779348,,,27.2451232583065,58.2545176546028
PNG,2019,24750626040.5917,1.69105295674208,2575.77274251891,,,21.2185001987369,61.947219328526
STP,2021,524402455.54816,,2362.58827248102,16.6602973937988,,231.209375,56.815611751614
VIR,2020,4229000000,,39787.3741650202,,,303.685714285714,62.3448661159663
COD,2021,55328482783.5393,17.7208905234839,558.034077296358,,,43.7347795593392,50.832061912679
TON,2016,420828262.317922,6.04796767809852,3987.98626206287,,,146.561111111111,57.4594405064251
SLE,2018,6390514688.52816,7.0274983448093,845.914540460932,,,104.662829038515,56.2651605393985
WSM,2020,868898358.266437,3.95028348464388,4099.6600907147,16.3868522644043,,76.2388489208633,56.1034990374816
GIB,2011,,,,,,3166,65.7154137713203
MHL,2016,201800000,4.54306243805748,4229.80988911945,,,265.05,60.1815171141713
PRI,2016,104336700000,48.4428777218371,30627.1634017011,99.6779632568359,,384.066741826381,65.3187601004888
MNP,2019,1179000000,,24496.6652122421,,,104.628260869565,70.3764881879948
XKX,2017,7180764703.35718,12.784844259128,4009.31799347588,,,,67.6060547960856
PRK,2017,,,,,,214.414990449298,69.7490755231046
KNA,2011,836092592.592593,7.74014928348358,17832.4572919975,,,180.330769230769,69.8936771496518
LCA,2014,1749185185.18518,2.53874820022021,10044.8218377677,17.0471706390381,,285.472131147541,70.6497988669938
MAF,2017,,,,,,736.74,66.5137427892772
MAC,2011,36845888757.1886,0.456610185555006,67041.2823092952,70.3462066650391,,18381.27090301,80.5548679061728
WSM,2021,843923638.733018,4.87429229869607,3947.64517905415,17.571849822998,,76.8989208633094,55.8700807843614
SMR,2015,1419401070.56043,28.484537920721,43146.8240435428,,,548.283333333333,66.5909560189965
DJI,2015,2424391785.43897,2.73555807602599,2376.12554719873,,,44.0169542709232,61.8426404446479
SUR,2019,4016040575.08796,17.4259713504294,6629.66775248603,,,3.77407650640365,66.0642358130505
PLW,2015,278824781.25,0.949156285084481,15690.7586522228,,,38.6304347826087,72.1376515940235
TCA,2012,727161000,0.701770309463791,22633.9527500233,,,33.8178947368421,71.6640209169857
COM,2019,1195019531.9011,,1519.26386436068,,,422.664159054272,56.9788374452375
VIR,2021,4507000000,,42571.0777368471,,,302.485714285714,62.0530135400066
COD,2020,48716961860.1325,18.9912296625843,507.521230077872,6.66692018508911,,42.3413678569066,50.8613314066326
VGB,2011,,,,,,191.4,72.4050853361198
STP,2020,471229484.607144,,2167.22001796925,,,226.494791666667,56.2254380054683
PLW,2014,243156484.375,0.997724154525665,13726.0222622072,,,38.5108695652174,72.4160316116286
DMA,2016,576229629.62963,2.6172693499248,8278.44768597003,,,92.808,68.6825224655743
SLB,2020,1536145814.17007,9.68138226202742,2063.33101522108,,,26.5987138263666,57.8718814556923
HTI,2020,14508222518.3018,17.6377718833833,1290.32538667383,,,407.977068214804,62.9647963935478
CUB,2011,68990000000,15.3399043339614,6104.46105236166,79.0247268676758,,105.757568101214,69.541831839131
TKM,2011,29233333333.3333,,5143.61929334647,,,12.0941778562765,66.3707765944325
LCA,2015,1807629629.62963,2.90538048600582,10334.9225558425,17.0072593688965,,286.729508196721,71.1336758059398
ASM,2017,612000000,,11863.6839452565,,,257.93,63.351490714535
DJI,2014,2214679081.25658,2.78230173875108,2208.67810285113,,,43.2578515962036,61.3899228845612
SMR,2014,1673911426.17254,,51260.4938347125,,,544.25,66.7017538657692
AND,2016,2896610479.73077,3.74112485956452,40129.8192007698,15.1089096069336,,153.576595744681,71.8882262075463
TUV,2018,48015259.8751356,,4466.12034928245,,,358.366666666667,62.9040509743733
SOM,2018,7873440838.36559,,509.525802439801,,,24.6317578984283,50.2495828098604
GRD,2011,778655555.555555,3.37761668973587,6947.38136096464,,,329.644117647059,66.6757376493366
CYM,2020,5655358021.43209,0.916881428464879,82338.7982853661,47.5511474609375,,286.183333333333,76.0812119182639
BHS,2016,11745100000,3.11278746030259,30266.5859220987,,,38.7667332667333,68.7082131293075
SMR,2019,1616232125.12587,30.5902759600067,46627.0122356944,50.2355690002441,,577.716666666667,66.6695524197039
ERI,2013,,,,,,25.3975905581196,54.2121198863959
DJI,2019,3088853638.56832,3.70295740040916,2837.17103336917,,,46.9676013805004,64.0188976117585
FSM,2012,327248700,0.396273537526658,3033.16989526369,,,154.128571428571,61.4658448419687
SUR,2015,5126237646.22072,11.4946632952408,8813.61705392067,,,3.62367242275927,65.1878265623845
PLW,2019,281941562.5,1.03684751834732,15841.1935329812,,,38.6913043478261,71.4546578267221
COM,2015,966029600.862227,,1329.37048235986,,,390.479312197743,55.9251502032526
VUT,2021,950394006.532514,,3107.20312858002,,,25.0917145200984,56.9427711581938
TUV,2013,38615890.6320745,,3510.21640142483,,,366.7,62.2471705831553
SOM,2013,5062881613.12833,,393.398704973003,,,20.5145439474607,49.8627987074496
SUR,2014,5240606060.60606,16.3524921938244,9108.18905406764,,,3.58470853811854,64.8871253951784
LIE,2012,5456102482.28614,,148842.035144342,42.4966812133789,,229.10625,69.642442376795
COM,2014,1149587661.00693,,1615.71723662012,9.6282901763916,,382.322944653412,55.8210266302648
